adhmk	adhmk	kod	nod	vud	mdflw	rbf	
1.178000e+00	5.430316e-01	1.566620e-01	5.890886e-03	1.455347e-01	9.983964e-01	1.218516e+00	
1.179000e+00	5.435869e-01	1.566459e-01	5.870493e-03	1.452914e-01	9.983964e-01	1.218516e+00	
1.180000e+00	5.441421e-01	1.566297e-01	5.850100e-03	1.450485e-01	9.983964e-01	1.218516e+00	
1.181000e+00	5.446974e-01	1.566136e-01	5.829707e-03	1.448060e-01	9.983964e-01	1.218516e+00	
1.182000e+00	5.452526e-01	1.565974e-01	5.809314e-03	1.445639e-01	9.983964e-01	1.218516e+00	
1.183000e+00	5.458079e-01	1.565811e-01	5.788922e-03	1.443222e-01	9.983964e-01	1.218516e+00	
1.184000e+00	5.463631e-01	1.565649e-01	5.768529e-03	1.440809e-01	9.983964e-01	1.218516e+00	
1.185000e+00	5.469184e-01	1.565486e-01	5.748136e-03	1.438400e-01	9.983964e-01	1.218516e+00	
1.186000e+00	5.474736e-01	1.565323e-01	5.727743e-03	1.435995e-01	9.983964e-01	1.218516e+00	
1.187000e+00	5.480289e-01	1.565160e-01	5.707350e-03	1.433594e-01	9.983964e-01	1.218516e+00	
1.188000e+00	5.485841e-01	1.564996e-01	5.686957e-03	1.431197e-01	9.983964e-01	1.218516e+00	
1.189000e+00	5.491394e-01	1.564833e-01	5.666564e-03	1.428804e-01	9.983964e-01	1.218516e+00	
1.190000e+00	5.496946e-01	1.564669e-01	5.646172e-03	1.426415e-01	9.983964e-01	1.218516e+00	
1.191000e+00	5.502499e-01	1.564504e-01	5.625779e-03	1.424030e-01	9.983964e-01	1.218516e+00	
1.192000e+00	5.508051e-01	1.564340e-01	5.605386e-03	1.421649e-01	9.983964e-01	1.218516e+00	
1.193000e+00	5.513604e-01	1.564175e-01	5.584993e-03	1.419272e-01	9.983964e-01	1.218516e+00	
1.194000e+00	5.519156e-01	1.564010e-01	5.564600e-03	1.416898e-01	9.983964e-01	1.218516e+00	
1.195000e+00	5.524708e-01	1.563844e-01	5.544207e-03	1.414529e-01	9.983964e-01	1.218516e+00	
1.196000e+00	5.530261e-01	1.563679e-01	5.523814e-03	1.412163e-01	9.983964e-01	1.218516e+00	
1.197000e+00	5.535813e-01	1.563513e-01	5.503422e-03	1.409802e-01	9.983964e-01	1.218516e+00	
1.198000e+00	5.541366e-01	1.563347e-01	5.483029e-03	1.407444e-01	9.983964e-01	1.218516e+00	
1.199000e+00	5.546918e-01	1.563180e-01	5.462636e-03	1.405090e-01	9.983964e-01	1.218516e+00	
1.200000e+00	5.552471e-01	1.563014e-01	5.442243e-03	1.402740e-01	9.983964e-01	1.218516e+00	
1.201000e+00	5.558023e-01	1.562847e-01	5.421850e-03	1.400393e-01	9.983964e-01	1.218516e+00	
1.202000e+00	5.563576e-01	1.562680e-01	5.401457e-03	1.398051e-01	9.983964e-01	1.218516e+00	
1.203000e+00	5.569128e-01	1.562512e-01	5.381064e-03	1.395712e-01	9.983964e-01	1.218516e+00	
1.204000e+00	5.574681e-01	1.562344e-01	5.360672e-03	1.393377e-01	9.983964e-01	1.218516e+00	
1.205000e+00	5.580233e-01	1.562176e-01	5.340279e-03	1.391046e-01	9.983964e-01	1.218516e+00	
1.206000e+00	5.585786e-01	1.562008e-01	5.319886e-03	1.388719e-01	9.983964e-01	1.218516e+00	
1.207000e+00	5.591338e-01	1.561839e-01	5.299493e-03	1.386395e-01	9.983964e-01	1.218516e+00	
1.208000e+00	5.596891e-01	1.561671e-01	5.279100e-03	1.384076e-01	9.983964e-01	1.218516e+00	
1.209000e+00	5.602443e-01	1.561501e-01	5.258707e-03	1.381760e-01	9.983964e-01	1.218516e+00	
1.210000e+00	5.607996e-01	1.561332e-01	5.238314e-03	1.379448e-01	9.983964e-01	1.218516e+00	
1.211000e+00	5.613548e-01	1.561162e-01	5.217921e-03	1.377139e-01	9.983964e-01	1.218516e+00	
1.212000e+00	5.619100e-01	1.560992e-01	5.197529e-03	1.374834e-01	9.983964e-01	1.218516e+00	
1.213000e+00	5.624653e-01	1.560822e-01	5.177136e-03	1.372533e-01	9.983964e-01	1.218516e+00	
1.214000e+00	5.630205e-01	1.560652e-01	5.156743e-03	1.370236e-01	9.983964e-01	1.218516e+00	
1.215000e+00	5.635758e-01	1.560481e-01	5.136350e-03	1.367943e-01	9.983964e-01	1.218516e+00	
1.216000e+00	5.641310e-01	1.560310e-01	5.115957e-03	1.365653e-01	9.983964e-01	1.218516e+00	
1.217000e+00	5.646863e-01	1.560139e-01	5.095564e-03	1.363367e-01	9.983964e-01	1.218516e+00	
1.218000e+00	5.652415e-01	1.559967e-01	5.075171e-03	1.361084e-01	9.983964e-01	1.218516e+00	
1.219000e+00	5.657968e-01	1.559795e-01	5.054779e-03	1.358805e-01	9.983964e-01	1.218516e+00	
1.220000e+00	5.663520e-01	1.559623e-01	5.034386e-03	1.356530e-01	9.983964e-01	1.218516e+00	
1.221000e+00	5.669073e-01	1.559450e-01	5.013993e-03	1.354259e-01	9.983964e-01	1.218516e+00	
1.222000e+00	5.674625e-01	1.559278e-01	4.993600e-03	1.351991e-01	9.983964e-01	1.218516e+00	
1.223000e+00	5.680178e-01	1.559105e-01	4.973207e-03	1.349726e-01	9.983964e-01	1.218516e+00	
1.224000e+00	5.685730e-01	1.558931e-01	4.952814e-03	1.347466e-01	9.983964e-01	1.218516e+00	
1.225000e+00	5.691283e-01	1.558758e-01	4.932421e-03	1.345209e-01	9.983964e-01	1.218516e+00	
1.226000e+00	5.696835e-01	1.558584e-01	4.912029e-03	1.342955e-01	9.983964e-01	1.218516e+00	
1.227000e+00	5.702388e-01	1.558410e-01	4.891636e-03	1.340705e-01	9.983964e-01	1.218516e+00	
1.228000e+00	5.707940e-01	1.558235e-01	4.871243e-03	1.338459e-01	9.983964e-01	1.218516e+00	
1.229000e+00	5.713493e-01	1.558061e-01	4.850850e-03	1.336217e-01	9.983964e-01	1.218516e+00	
1.230000e+00	5.719045e-01	1.557886e-01	4.830457e-03	1.333978e-01	9.983964e-01	1.218516e+00	
1.231000e+00	5.724597e-01	1.557710e-01	4.810064e-03	1.331742e-01	9.983964e-01	1.218516e+00	
1.232000e+00	5.730150e-01	1.557535e-01	4.789671e-03	1.329510e-01	9.983964e-01	1.218516e+00	
1.233000e+00	5.735702e-01	1.557359e-01	4.769278e-03	1.327282e-01	9.983964e-01	1.218516e+00	
1.234000e+00	5.741255e-01	1.557183e-01	4.748886e-03	1.325057e-01	9.983964e-01	1.218516e+00	
1.235000e+00	5.746807e-01	1.557006e-01	4.728493e-03	1.322835e-01	9.983964e-01	1.218516e+00	
1.236000e+00	5.752360e-01	1.556829e-01	4.708100e-03	1.320617e-01	9.983964e-01	1.218516e+00	
1.237000e+00	5.757912e-01	1.556652e-01	4.687707e-03	1.318403e-01	9.983964e-01	1.218516e+00	
1.238000e+00	5.763465e-01	1.556475e-01	4.667314e-03	1.316192e-01	9.983964e-01	1.218516e+00	
1.239000e+00	5.769017e-01	1.556297e-01	4.646921e-03	1.313985e-01	9.983964e-01	1.218516e+00	
1.240000e+00	5.774570e-01	1.556119e-01	4.626528e-03	1.311781e-01	9.983964e-01	1.218516e+00	
1.241000e+00	5.780122e-01	1.555941e-01	4.606136e-03	1.309581e-01	9.983964e-01	1.218516e+00	
1.242000e+00	5.785675e-01	1.555763e-01	4.585743e-03	1.307384e-01	9.983964e-01	1.218516e+00	
1.243000e+00	5.791227e-01	1.555584e-01	4.565350e-03	1.305190e-01	9.983964e-01	1.218516e+00	
1.244000e+00	5.796780e-01	1.555405e-01	4.544957e-03	1.303000e-01	9.983964e-01	1.218516e+00	
1.245000e+00	5.802332e-01	1.555225e-01	4.524564e-03	1.300813e-01	9.983964e-01	1.218516e+00	
1.246000e+00	5.807885e-01	1.555046e-01	4.504171e-03	1.298630e-01	9.983964e-01	1.218516e+00	
1.247000e+00	5.813437e-01	1.554866e-01	4.483778e-03	1.296451e-01	9.983964e-01	1.218516e+00	
1.248000e+00	5.818989e-01	1.554685e-01	4.463386e-03	1.294274e-01	9.983964e-01	1.218516e+00	
1.249000e+00	5.824542e-01	1.554505e-01	4.442993e-03	1.292101e-01	9.983964e-01	1.218516e+00	
1.250000e+00	5.830094e-01	1.554324e-01	4.422600e-03	1.289932e-01	9.983964e-01	1.218516e+00	
1.251000e+00	5.835647e-01	1.554143e-01	4.402207e-03	1.287766e-01	9.983964e-01	1.218516e+00	
1.252000e+00	5.841199e-01	1.553961e-01	4.381814e-03	1.285603e-01	9.983964e-01	1.218516e+00	
1.253000e+00	5.846752e-01	1.553779e-01	4.361421e-03	1.283443e-01	9.983964e-01	1.218516e+00	
1.254000e+00	5.852304e-01	1.553597e-01	4.341028e-03	1.281287e-01	9.983964e-01	1.218516e+00	
1.255000e+00	5.857857e-01	1.553415e-01	4.320636e-03	1.279135e-01	9.983964e-01	1.218516e+00	
1.256000e+00	5.863409e-01	1.553232e-01	4.300243e-03	1.276985e-01	9.983964e-01	1.218516e+00	
1.257000e+00	5.868962e-01	1.553049e-01	4.279850e-03	1.274839e-01	9.983964e-01	1.218516e+00	
1.258000e+00	5.874514e-01	1.552866e-01	4.259457e-03	1.272697e-01	9.983964e-01	1.218516e+00	
1.259000e+00	5.880067e-01	1.552682e-01	4.239064e-03	1.270557e-01	9.983964e-01	1.218516e+00	
1.260000e+00	5.885619e-01	1.552498e-01	4.218671e-03	1.268421e-01	9.983964e-01	1.218516e+00	
1.261000e+00	5.891172e-01	1.552314e-01	4.198278e-03	1.266288e-01	9.983964e-01	1.218516e+00	
1.262000e+00	5.896724e-01	1.552129e-01	4.177885e-03	1.264159e-01	9.983964e-01	1.218516e+00	
1.263000e+00	5.902277e-01	1.551944e-01	4.157493e-03	1.262033e-01	9.983964e-01	1.218516e+00	
1.264000e+00	5.907829e-01	1.551759e-01	4.137100e-03	1.259910e-01	9.983964e-01	1.218516e+00	
1.265000e+00	5.913381e-01	1.551573e-01	4.116707e-03	1.257790e-01	9.983964e-01	1.218516e+00	
1.266000e+00	5.918934e-01	1.551387e-01	4.096314e-03	1.255674e-01	9.983964e-01	1.218516e+00	
1.267000e+00	5.924486e-01	1.551201e-01	4.075921e-03	1.253561e-01	9.983964e-01	1.218516e+00	
1.268000e+00	5.930039e-01	1.551015e-01	4.055528e-03	1.251451e-01	9.983964e-01	1.218516e+00	
1.269000e+00	5.935591e-01	1.550828e-01	4.035135e-03	1.249345e-01	9.983964e-01	1.218516e+00	
1.270000e+00	5.941144e-01	1.550641e-01	4.014743e-03	1.247241e-01	9.983964e-01	1.218516e+00	
1.271000e+00	5.946696e-01	1.550453e-01	3.994350e-03	1.245141e-01	9.983964e-01	1.218516e+00	
1.272000e+00	5.952249e-01	1.550266e-01	3.973957e-03	1.243044e-01	9.983964e-01	1.218516e+00	
1.273000e+00	5.957801e-01	1.550078e-01	3.953564e-03	1.240951e-01	9.983964e-01	1.218516e+00	
1.274000e+00	5.963354e-01	1.549889e-01	3.933171e-03	1.238860e-01	9.983964e-01	1.218516e+00	
1.275000e+00	5.968906e-01	1.549700e-01	3.912778e-03	1.236773e-01	9.983964e-01	1.218516e+00	
1.276000e+00	5.974459e-01	1.549511e-01	3.892385e-03	1.234689e-01	9.983964e-01	1.218516e+00	
1.277000e+00	5.980011e-01	1.549322e-01	3.871993e-03	1.232608e-01	9.983964e-01	1.218516e+00	
1.278000e+00	5.985564e-01	1.549132e-01	3.851600e-03	1.230530e-01	9.983964e-01	1.218516e+00	
1.279000e+00	5.991116e-01	1.548942e-01	3.831207e-03	1.228455e-01	9.983964e-01	1.218516e+00	
1.280000e+00	5.996669e-01	1.548752e-01	3.810814e-03	1.226384e-01	9.983964e-01	1.218516e+00	
1.281000e+00	6.002221e-01	1.548561e-01	3.790421e-03	1.224316e-01	9.983964e-01	1.218516e+00	
1.282000e+00	6.007773e-01	1.548370e-01	3.770028e-03	1.222251e-01	9.983964e-01	1.218516e+00	
1.283000e+00	6.013326e-01	1.548179e-01	3.749635e-03	1.220189e-01	9.983964e-01	1.218516e+00	
1.284000e+00	6.018878e-01	1.547987e-01	3.729243e-03	1.218130e-01	9.983964e-01	1.218516e+00	
1.285000e+00	6.024431e-01	1.547795e-01	3.708850e-03	1.216074e-01	9.983964e-01	1.218516e+00	
1.286000e+00	6.029983e-01	1.547603e-01	3.688457e-03	1.214021e-01	9.983964e-01	1.218516e+00	
1.287000e+00	6.035536e-01	1.547410e-01	3.668064e-03	1.211972e-01	9.983964e-01	1.218516e+00	
1.288000e+00	6.041088e-01	1.547217e-01	3.647671e-03	1.209925e-01	9.983964e-01	1.218516e+00	
1.289000e+00	6.046641e-01	1.547024e-01	3.627278e-03	1.207882e-01	9.983964e-01	1.218516e+00	
1.290000e+00	6.052193e-01	1.546830e-01	3.606885e-03	1.205842e-01	9.983964e-01	1.218516e+00	
1.291000e+00	6.057746e-01	1.546636e-01	3.586492e-03	1.203804e-01	9.983964e-01	1.218516e+00	
1.292000e+00	6.063298e-01	1.546442e-01	3.566100e-03	1.201770e-01	9.983964e-01	1.218516e+00	
1.293000e+00	6.068851e-01	1.546247e-01	3.545707e-03	1.199739e-01	9.983964e-01	1.218516e+00	
1.294000e+00	6.074403e-01	1.546052e-01	3.525314e-03	1.197711e-01	9.983964e-01	1.218516e+00	
1.295000e+00	6.079956e-01	1.545857e-01	3.504921e-03	1.195686e-01	9.983964e-01	1.218516e+00	
1.296000e+00	6.085508e-01	1.545661e-01	3.484528e-03	1.193664e-01	9.983964e-01	1.218516e+00	
1.297000e+00	6.091061e-01	1.545465e-01	3.464135e-03	1.191645e-01	9.983964e-01	1.218516e+00	
1.298000e+00	6.096613e-01	1.545269e-01	3.443742e-03	1.189630e-01	9.983964e-01	1.218516e+00	
1.299000e+00	6.102165e-01	1.545072e-01	3.423350e-03	1.187617e-01	9.983964e-01	1.218516e+00	
1.300000e+00	6.107718e-01	1.544875e-01	3.402957e-03	1.185607e-01	9.983964e-01	1.218516e+00	
1.301000e+00	6.113270e-01	1.544678e-01	3.382564e-03	1.183600e-01	9.983964e-01	1.218516e+00	
1.302000e+00	6.118823e-01	1.544480e-01	3.362171e-03	1.181596e-01	9.983964e-01	1.218516e+00	
1.303000e+00	6.124375e-01	1.544282e-01	3.341778e-03	1.179595e-01	9.983964e-01	1.218516e+00	
1.304000e+00	6.129928e-01	1.544083e-01	3.321385e-03	1.177597e-01	9.983964e-01	1.218516e+00	
1.305000e+00	6.135480e-01	1.543885e-01	3.300992e-03	1.175602e-01	9.983964e-01	1.218516e+00	
1.306000e+00	6.141033e-01	1.543685e-01	3.280600e-03	1.173610e-01	9.983964e-01	1.218516e+00	
1.307000e+00	6.146585e-01	1.543486e-01	3.260207e-03	1.171621e-01	9.983964e-01	1.218516e+00	
1.308000e+00	6.152138e-01	1.543286e-01	3.239814e-03	1.169635e-01	9.983964e-01	1.218516e+00	
1.309000e+00	6.157690e-01	1.543086e-01	3.219421e-03	1.167652e-01	9.983964e-01	1.218516e+00	
1.310000e+00	6.163243e-01	1.542885e-01	3.199028e-03	1.165672e-01	9.983964e-01	1.218516e+00	
1.311000e+00	6.168795e-01	1.542685e-01	3.178635e-03	1.163695e-01	9.983964e-01	1.218516e+00	
1.312000e+00	6.174348e-01	1.542483e-01	3.158242e-03	1.161720e-01	9.983964e-01	1.218516e+00	
1.313000e+00	6.179900e-01	1.542282e-01	3.137850e-03	1.159749e-01	9.983964e-01	1.218516e+00	
1.314000e+00	6.185453e-01	1.542080e-01	3.117457e-03	1.157781e-01	9.983964e-01	1.218516e+00	
1.315000e+00	6.191005e-01	1.541877e-01	3.097064e-03	1.155815e-01	9.983964e-01	1.218516e+00	
1.316000e+00	6.196557e-01	1.541675e-01	3.076671e-03	1.153852e-01	9.983964e-01	1.218516e+00	
1.317000e+00	6.202110e-01	1.541472e-01	3.056278e-03	1.151893e-01	9.983964e-01	1.218516e+00	
1.318000e+00	6.207662e-01	1.541268e-01	3.035885e-03	1.149936e-01	9.983964e-01	1.218516e+00	
1.319000e+00	6.213215e-01	1.541065e-01	3.015492e-03	1.147982e-01	9.983964e-01	1.218516e+00	
1.320000e+00	6.218767e-01	1.540860e-01	2.995099e-03	1.146030e-01	9.983964e-01	1.218516e+00	
1.321000e+00	6.224320e-01	1.540656e-01	2.974707e-03	1.144082e-01	9.983964e-01	1.218516e+00	
1.322000e+00	6.229872e-01	1.540451e-01	2.954314e-03	1.142137e-01	9.983964e-01	1.218516e+00	
1.323000e+00	6.235425e-01	1.540246e-01	2.933921e-03	1.140194e-01	9.983964e-01	1.218516e+00	
1.324000e+00	6.240977e-01	1.540040e-01	2.913528e-03	1.138254e-01	9.983964e-01	1.218516e+00	
1.325000e+00	6.246530e-01	1.539834e-01	2.893135e-03	1.136317e-01	9.983964e-01	1.218516e+00	
1.326000e+00	6.252082e-01	1.539628e-01	2.872742e-03	1.134383e-01	9.983964e-01	1.218516e+00	
1.327000e+00	6.257635e-01	1.539421e-01	2.852349e-03	1.132452e-01	9.983964e-01	1.218516e+00	
1.328000e+00	6.263187e-01	1.539214e-01	2.831957e-03	1.130523e-01	9.983964e-01	1.218516e+00	
1.329000e+00	6.268740e-01	1.539007e-01	2.811564e-03	1.128598e-01	9.983964e-01	1.218516e+00	
1.330000e+00	6.274292e-01	1.538799e-01	2.791171e-03	1.126675e-01	9.983964e-01	1.218516e+00	
1.331000e+00	6.279845e-01	1.538591e-01	2.770778e-03	1.124755e-01	9.983964e-01	1.218516e+00	
1.332000e+00	6.285397e-01	1.538382e-01	2.750385e-03	1.122838e-01	9.983964e-01	1.218516e+00	
1.333000e+00	6.290949e-01	1.538173e-01	2.729992e-03	1.120923e-01	9.983964e-01	1.218516e+00	
1.334000e+00	6.296502e-01	1.537964e-01	2.709599e-03	1.119011e-01	9.983964e-01	1.218516e+00	
1.335000e+00	6.302054e-01	1.537754e-01	2.689207e-03	1.117103e-01	9.983964e-01	1.218516e+00	
1.336000e+00	6.307607e-01	1.537544e-01	2.668814e-03	1.115196e-01	9.983964e-01	1.218516e+00	
1.337000e+00	6.313159e-01	1.537334e-01	2.648421e-03	1.113293e-01	9.983964e-01	1.218516e+00	
1.338000e+00	6.318712e-01	1.537123e-01	2.628028e-03	1.111392e-01	9.983964e-01	1.218516e+00	
1.339000e+00	6.324264e-01	1.536912e-01	2.607635e-03	1.109494e-01	9.983964e-01	1.218516e+00	
1.340000e+00	6.329817e-01	1.536700e-01	2.587242e-03	1.107599e-01	9.983964e-01	1.218516e+00	
1.341000e+00	6.335369e-01	1.536488e-01	2.566849e-03	1.105707e-01	9.983964e-01	1.218516e+00	
1.342000e+00	6.340922e-01	1.536276e-01	2.546456e-03	1.103817e-01	9.983964e-01	1.218516e+00	
1.343000e+00	6.346474e-01	1.536063e-01	2.526064e-03	1.101930e-01	9.983964e-01	1.218516e+00	
1.344000e+00	6.352027e-01	1.535850e-01	2.505671e-03	1.100046e-01	9.983964e-01	1.218516e+00	
1.345000e+00	6.357579e-01	1.535637e-01	2.485278e-03	1.098164e-01	9.983964e-01	1.218516e+00	
1.346000e+00	6.363132e-01	1.535423e-01	2.464885e-03	1.096285e-01	9.983964e-01	1.218516e+00	
1.347000e+00	6.368684e-01	1.535209e-01	2.444492e-03	1.094409e-01	9.983964e-01	1.218516e+00	
1.348000e+00	6.374237e-01	1.534994e-01	2.424099e-03	1.092536e-01	9.983964e-01	1.218516e+00	
1.349000e+00	6.379789e-01	1.534779e-01	2.403706e-03	1.090665e-01	9.983964e-01	1.218516e+00	
1.350000e+00	6.385341e-01	1.534563e-01	2.383314e-03	1.088797e-01	9.983964e-01	1.218516e+00	
1.351000e+00	6.390894e-01	1.534348e-01	2.362921e-03	1.086931e-01	9.983964e-01	1.218516e+00	
1.352000e+00	6.396446e-01	1.534131e-01	2.342528e-03	1.085068e-01	9.983964e-01	1.218516e+00	
1.353000e+00	6.401999e-01	1.533915e-01	2.322135e-03	1.083208e-01	9.983964e-01	1.218516e+00	
1.354000e+00	6.407551e-01	1.533698e-01	2.301742e-03	1.081351e-01	9.983964e-01	1.218516e+00	
1.355000e+00	6.413104e-01	1.533480e-01	2.281349e-03	1.079496e-01	9.983964e-01	1.218516e+00	
1.356000e+00	6.418656e-01	1.533262e-01	2.260956e-03	1.077643e-01	9.983964e-01	1.218516e+00	
1.357000e+00	6.424209e-01	1.533044e-01	2.240564e-03	1.075794e-01	9.983964e-01	1.218516e+00	
1.358000e+00	6.429761e-01	1.532826e-01	2.220171e-03	1.073947e-01	9.983964e-01	1.218516e+00	
1.359000e+00	6.435314e-01	1.532607e-01	2.199778e-03	1.072103e-01	9.983964e-01	1.218516e+00	
1.360000e+00	6.440866e-01	1.532387e-01	2.179385e-03	1.070261e-01	9.983964e-01	1.218516e+00	
1.361000e+00	6.446419e-01	1.532167e-01	2.158992e-03	1.068422e-01	9.983964e-01	1.218516e+00	
1.362000e+00	6.451971e-01	1.531947e-01	2.138599e-03	1.066585e-01	9.983964e-01	1.218516e+00	
1.363000e+00	6.457524e-01	1.531726e-01	2.118206e-03	1.064751e-01	9.983964e-01	1.218516e+00	
1.364000e+00	6.463076e-01	1.531505e-01	2.097814e-03	1.062920e-01	9.983964e-01	1.218516e+00	
1.365000e+00	6.468629e-01	1.531284e-01	2.077421e-03	1.061091e-01	9.983964e-01	1.218516e+00	
1.366000e+00	6.474181e-01	1.531062e-01	2.057028e-03	1.059265e-01	9.983964e-01	1.218516e+00	
1.367000e+00	6.479733e-01	1.530840e-01	2.036635e-03	1.057441e-01	9.983964e-01	1.218516e+00	
1.368000e+00	6.485286e-01	1.530617e-01	2.016242e-03	1.055620e-01	9.983964e-01	1.218516e+00	
1.369000e+00	6.490838e-01	1.530394e-01	1.995849e-03	1.053802e-01	9.983964e-01	1.218516e+00	
1.370000e+00	6.496391e-01	1.530170e-01	1.975456e-03	1.051986e-01	9.983964e-01	1.218516e+00	
1.371000e+00	6.501943e-01	1.529946e-01	1.955063e-03	1.050172e-01	9.983964e-01	1.218516e+00	
1.372000e+00	6.507496e-01	1.529722e-01	1.934671e-03	1.048362e-01	9.983964e-01	1.218516e+00	
1.373000e+00	6.513048e-01	1.529497e-01	1.914278e-03	1.046553e-01	9.983964e-01	1.218516e+00	
1.374000e+00	6.518601e-01	1.529272e-01	1.893885e-03	1.044747e-01	9.983964e-01	1.218516e+00	
1.375000e+00	6.524153e-01	1.529046e-01	1.873492e-03	1.042944e-01	9.983964e-01	1.218516e+00	
1.376000e+00	6.529706e-01	1.528820e-01	1.853099e-03	1.041143e-01	9.983964e-01	1.218516e+00	
1.377000e+00	6.535258e-01	1.528594e-01	1.832706e-03	1.039345e-01	9.983964e-01	1.218516e+00	
1.378000e+00	6.540811e-01	1.528367e-01	1.812313e-03	1.037549e-01	9.983964e-01	1.218516e+00	
1.379000e+00	6.546363e-01	1.528140e-01	1.791921e-03	1.035756e-01	9.983964e-01	1.218516e+00	
1.380000e+00	6.551916e-01	1.527912e-01	1.771528e-03	1.033966e-01	9.983964e-01	1.218516e+00	
1.381000e+00	6.557468e-01	1.527684e-01	1.751135e-03	1.032177e-01	9.983964e-01	1.218516e+00	
1.382000e+00	6.563021e-01	1.527455e-01	1.730742e-03	1.030392e-01	9.983964e-01	1.218516e+00	
1.383000e+00	6.568573e-01	1.527226e-01	1.710349e-03	1.028608e-01	9.983964e-01	1.218516e+00	
1.384000e+00	6.574125e-01	1.526996e-01	1.689956e-03	1.026827e-01	9.983964e-01	1.218516e+00	
1.385000e+00	6.579678e-01	1.526767e-01	1.669563e-03	1.025049e-01	9.983964e-01	1.218516e+00	
1.386000e+00	6.585230e-01	1.526536e-01	1.649171e-03	1.023273e-01	9.983964e-01	1.218516e+00	
1.387000e+00	6.590783e-01	1.526305e-01	1.628778e-03	1.021500e-01	9.983964e-01	1.218516e+00	
1.388000e+00	6.596335e-01	1.526074e-01	1.608385e-03	1.019729e-01	9.983964e-01	1.218516e+00	
1.389000e+00	6.601888e-01	1.525843e-01	1.587992e-03	1.017960e-01	9.983964e-01	1.218516e+00	
1.390000e+00	6.607440e-01	1.525610e-01	1.567599e-03	1.016194e-01	9.983964e-01	1.218516e+00	
1.391000e+00	6.612993e-01	1.525378e-01	1.547206e-03	1.014431e-01	9.983964e-01	1.218516e+00	
1.392000e+00	6.618545e-01	1.525145e-01	1.526813e-03	1.012669e-01	9.983964e-01	1.218516e+00	
1.393000e+00	6.624098e-01	1.524912e-01	1.506421e-03	1.010911e-01	9.983964e-01	1.218516e+00	
1.394000e+00	6.629650e-01	1.524678e-01	1.486028e-03	1.009154e-01	9.983964e-01	1.218516e+00	
1.395000e+00	6.635203e-01	1.524443e-01	1.465635e-03	1.007400e-01	9.983964e-01	1.218516e+00	
1.396000e+00	6.640755e-01	1.524209e-01	1.445242e-03	1.005649e-01	9.983964e-01	1.218516e+00	
1.397000e+00	6.646308e-01	1.523973e-01	1.424849e-03	1.003900e-01	9.983964e-01	1.218516e+00	
1.398000e+00	6.651860e-01	1.523738e-01	1.404456e-03	1.002153e-01	9.983964e-01	1.218516e+00	
1.399000e+00	6.657413e-01	1.523502e-01	1.384063e-03	1.000408e-01	9.983964e-01	1.218516e+00	
1.400000e+00	6.662965e-01	1.523265e-01	1.363670e-03	9.986665e-02	9.983964e-01	1.218516e+00	
1.401000e+00	6.668517e-01	1.523028e-01	1.343278e-03	9.969269e-02	9.983964e-01	1.218516e+00	
1.402000e+00	6.674070e-01	1.522791e-01	1.322885e-03	9.951896e-02	9.983964e-01	1.218516e+00	
1.403000e+00	6.679622e-01	1.522553e-01	1.302492e-03	9.934548e-02	9.983964e-01	1.218516e+00	
1.404000e+00	6.685175e-01	1.522314e-01	1.282099e-03	9.917223e-02	9.983964e-01	1.218516e+00	
1.405000e+00	6.690727e-01	1.522076e-01	1.261706e-03	9.899921e-02	9.983964e-01	1.218516e+00	
1.406000e+00	6.696280e-01	1.521836e-01	1.241313e-03	9.882643e-02	9.983964e-01	1.218516e+00	
1.407000e+00	6.701832e-01	1.521597e-01	1.220920e-03	9.865389e-02	9.983964e-01	1.218516e+00	
1.408000e+00	6.707385e-01	1.521356e-01	1.200528e-03	9.848158e-02	9.983964e-01	1.218516e+00	
1.409000e+00	6.712937e-01	1.521116e-01	1.180135e-03	9.830950e-02	9.983964e-01	1.218516e+00	
1.410000e+00	6.718490e-01	1.520875e-01	1.159742e-03	9.813766e-02	9.983964e-01	1.218516e+00	
1.411000e+00	6.724042e-01	1.520633e-01	1.139349e-03	9.796605e-02	9.983964e-01	1.218516e+00	
1.412000e+00	6.729595e-01	1.520391e-01	1.118956e-03	9.779467e-02	9.983964e-01	1.218516e+00	
1.413000e+00	6.735147e-01	1.520148e-01	1.098563e-03	9.762352e-02	9.983964e-01	1.218516e+00	
1.414000e+00	6.740700e-01	1.519905e-01	1.078170e-03	9.745260e-02	9.983964e-01	1.218516e+00	
1.415000e+00	6.746252e-01	1.519662e-01	1.057778e-03	9.728192e-02	9.983964e-01	1.218516e+00	
1.416000e+00	6.751805e-01	1.519418e-01	1.037385e-03	9.711146e-02	9.983964e-01	1.218516e+00	
1.417000e+00	6.757357e-01	1.519173e-01	1.016992e-03	9.694123e-02	9.983964e-01	1.218516e+00	
1.418000e+00	6.762909e-01	1.518928e-01	9.965989e-04	9.677123e-02	9.983964e-01	1.218516e+00	
1.419000e+00	6.768462e-01	1.518683e-01	9.762061e-04	9.660146e-02	9.983964e-01	1.218516e+00	
1.420000e+00	6.774014e-01	1.518437e-01	9.558132e-04	9.643192e-02	9.983964e-01	1.218516e+00	
1.421000e+00	6.779567e-01	1.518191e-01	9.354204e-04	9.626261e-02	9.983964e-01	1.218516e+00	
1.422000e+00	6.785119e-01	1.517944e-01	9.150275e-04	9.609352e-02	9.983964e-01	1.218516e+00	
